Series,Type,Year,Group,Value,Stdev,Scale
bts_bootstrap,absolute,1991,Skates,379498.5206,32341.89422,2.14E-06
bts_bootstrap,absolute,1992,Skates,339448.7063,29907.74719,2.14E-06
bts_bootstrap,absolute,1993,Skates,326387.9509,21723.84698,2.14E-06
bts_bootstrap,absolute,1994,Skates,336365.8977,26722.9193,2.14E-06
bts_bootstrap,absolute,1995,Skates,304363.1414,24179.50757,2.14E-06
bts_bootstrap,absolute,1996,Skates,339309.691,19603.99105,2.14E-06
bts_bootstrap,absolute,1997,Skates,327605.5428,21436.10769,2.14E-06
bts_bootstrap,absolute,1998,Skates,306629.7392,16168.46952,2.14E-06
bts_bootstrap,absolute,1999,Skates,297443.2697,53439.64071,2.14E-06
bts_bootstrap,absolute,2000,Skates,279381.0559,15737.76654,2.14E-06
bts_bootstrap,absolute,2001,Skates,363102.6946,21334.97345,2.14E-06
bts_bootstrap,absolute,2002,Skates,316058.4445,20997.02875,2.14E-06
bts_bootstrap,absolute,2003,Skates,331338.532,17370.94127,2.14E-06
bts_bootstrap,absolute,2004,Skates,360234.3058,17377.44052,2.14E-06
bts_bootstrap,absolute,2005,Skates,417171.9835,22354.50403,2.14E-06
bts_bootstrap,absolute,2006,Skates,382233.0428,19723.45699,2.14E-06
bts_bootstrap,absolute,2007,Skates,411326.3535,27872.87373,2.14E-06
bts_bootstrap,absolute,2008,Skates,315462.1357,17553.25723,2.14E-06
bts_bootstrap,absolute,2009,Skates,308745.4667,19407.14798,2.14E-06
bts_bootstrap,absolute,2010,Skates,318986.6882,19481.68345,2.14E-06
bts_bootstrap,absolute,2011,Skates,354293.4725,17840.10686,2.14E-06
bts_bootstrap,absolute,2012,Skates,317759.6495,19097.41493,2.14E-06
bts_bootstrap,absolute,2013,Skates,346056.5494,22302.96985,2.14E-06
bts_bootstrap,absolute,2014,Skates,359108.7868,18042.35295,2.14E-06
bts_bootstrap,absolute,2015,Skates,405296.0832,22460.46737,2.14E-06
bts_bootstrap,absolute,2016,Skates,489044.0502,19473.78742,2.14E-06
bts_bootstrap,absolute,2017,Skates,495416.1809,36545.22621,2.14E-06
bts_bootstrap,absolute,2018,Skates,504138.8477,25006.92352,2.14E-06
bts_bootstrap,absolute,2019,Skates,442588.9088,21767.74591,2.14E-06
bts_bootstrap,absolute,1982,Squids,127.9609204,46.82761555,2.14E-06
bts_bootstrap,absolute,1983,Squids,95.21304901,31.78570009,2.14E-06
bts_bootstrap,absolute,1984,Squids,100.2833595,31.09988439,2.14E-06
bts_bootstrap,absolute,1985,Squids,65.60563673,30.29742855,2.14E-06
bts_bootstrap,absolute,1986,Squids,67.19361617,35.81302156,2.14E-06
bts_bootstrap,absolute,1987,Squids,38.82411207,17.16448256,2.14E-06
bts_bootstrap,absolute,1988,Squids,102.6421295,60.95108869,2.14E-06
bts_bootstrap,absolute,1989,Squids,647.5419951,630.92447,2.14E-06
bts_bootstrap,absolute,1990,Squids,5810.814915,5634.172105,2.14E-06
bts_bootstrap,absolute,1991,Squids,11.88768619,7.299350927,2.14E-06
bts_bootstrap,absolute,1992,Squids,26.43925611,17.29968599,2.14E-06
bts_bootstrap,absolute,1993,Squids,32.12404175,20.15969615,2.14E-06
bts_bootstrap,absolute,1994,Squids,8.082044481,5.94226237,2.14E-06
bts_bootstrap,absolute,1995,Squids,14.09915756,6.142137422,2.14E-06
bts_bootstrap,absolute,1996,Squids,6.007210557,4.181197688,2.14E-06
bts_bootstrap,absolute,1997,Squids,1312.289933,1258.518368,2.14E-06
bts_bootstrap,absolute,1998,Squids,68.46531212,27.77605383,2.14E-06
bts_bootstrap,absolute,1999,Squids,86.87353233,59.40587455,2.14E-06
bts_bootstrap,absolute,2000,Squids,393.0890995,240.9409372,2.14E-06
bts_bootstrap,absolute,2001,Squids,314.3487919,115.3661615,2.14E-06
bts_bootstrap,absolute,2002,Squids,33.50348214,12.86540514,2.14E-06
bts_bootstrap,absolute,2003,Squids,46.08237755,18.66640311,2.14E-06
bts_bootstrap,absolute,2004,Squids,20.06221904,8.021014032,2.14E-06
bts_bootstrap,absolute,2005,Squids,13.55106276,8.895850121,2.14E-06
bts_bootstrap,absolute,2006,Squids,56.32422859,46.82992653,2.14E-06
bts_bootstrap,absolute,2007,Squids,10.78952964,7.478692447,2.14E-06
bts_bootstrap,absolute,2008,Squids,7.931334899,4.123943794,2.14E-06
bts_bootstrap,absolute,2009,Squids,641.1676004,617.4353469,2.14E-06
bts_bootstrap,absolute,2010,Squids,51.56892422,31.48034192,2.14E-06
bts_bootstrap,absolute,2011,Squids,24.73244458,12.4647315,2.14E-06
bts_bootstrap,absolute,2012,Squids,67.90002581,43.18457195,2.14E-06
bts_bootstrap,absolute,2013,Squids,177.0026126,127.7162423,2.14E-06
bts_bootstrap,absolute,2014,Squids,21.41032296,10.3719452,2.14E-06
bts_bootstrap,absolute,2015,Squids,153.0596358,53.44250688,2.14E-06
bts_bootstrap,absolute,2016,Squids,47.89026045,22.23126648,2.14E-06
bts_bootstrap,absolute,2017,Squids,53.44607896,20.09317886,2.14E-06
bts_bootstrap,absolute,2018,Squids,28.73205029,16.46122324,2.14E-06
bts_bootstrap,absolute,2019,Squids,35.12892442,15.37614843,2.14E-06
bts_bootstrap,absolute,1982,Structural.epifauna,275933.8508,49993.10738,2.14E-06
bts_bootstrap,absolute,1983,Structural.epifauna,311334.7821,94631.48081,2.14E-06
bts_bootstrap,absolute,1984,Structural.epifauna,307905.3533,48016.14443,2.14E-06
bts_bootstrap,absolute,1985,Structural.epifauna,157229.4403,22028.34687,2.14E-06
bts_bootstrap,absolute,1986,Structural.epifauna,312974.0291,89944.40913,2.14E-06
bts_bootstrap,absolute,1987,Structural.epifauna,372942.4879,56944.08223,2.14E-06
bts_bootstrap,absolute,1988,Structural.epifauna,550931.9575,124544.9467,2.14E-06
bts_bootstrap,absolute,1989,Structural.epifauna,546137.7382,202943.7391,2.14E-06
bts_bootstrap,absolute,1990,Structural.epifauna,279188.2888,28610.0435,2.14E-06
bts_bootstrap,absolute,1991,Structural.epifauna,255256.0912,32587.72284,2.14E-06
bts_bootstrap,absolute,1992,Structural.epifauna,301106.3756,45112.7649,2.14E-06
bts_bootstrap,absolute,1993,Structural.epifauna,434452.0937,84733.21331,2.14E-06
bts_bootstrap,absolute,1994,Structural.epifauna,461619.96,78686.86247,2.14E-06
bts_bootstrap,absolute,1995,Structural.epifauna,553553.2657,75272.06672,2.14E-06
bts_bootstrap,absolute,1996,Structural.epifauna,858121.3399,196196.26,2.14E-06
bts_bootstrap,absolute,1997,Structural.epifauna,996017.668,243405.0086,2.14E-06
bts_bootstrap,absolute,1998,Structural.epifauna,655577.4544,199204.4385,2.14E-06
bts_bootstrap,absolute,1999,Structural.epifauna,754799.5722,258325.5727,2.14E-06
bts_bootstrap,absolute,2000,Structural.epifauna,1027757.682,359388.857,2.14E-06
bts_bootstrap,absolute,2001,Structural.epifauna,931982.4476,255820.7384,2.14E-06
bts_bootstrap,absolute,2002,Structural.epifauna,862685.9666,247706.0296,2.14E-06
bts_bootstrap,absolute,2003,Structural.epifauna,882256.6082,205442.3362,2.14E-06
bts_bootstrap,absolute,2004,Structural.epifauna,934515.0552,182836.3815,2.14E-06
bts_bootstrap,absolute,2005,Structural.epifauna,702207.3013,101234.7021,2.14E-06
bts_bootstrap,absolute,2006,Structural.epifauna,737894.662,101647.1942,2.14E-06
bts_bootstrap,absolute,2007,Structural.epifauna,639419.4268,85554.2404,2.14E-06
bts_bootstrap,absolute,2008,Structural.epifauna,818889.6264,143217.2413,2.14E-06
bts_bootstrap,absolute,2009,Structural.epifauna,732158.5123,116966.3243,2.14E-06
bts_bootstrap,absolute,2010,Structural.epifauna,884049.9638,148861.4321,2.14E-06
bts_bootstrap,absolute,2011,Structural.epifauna,1038620.863,233174.8559,2.14E-06
bts_bootstrap,absolute,2012,Structural.epifauna,1083761.728,242983.0644,2.14E-06
bts_bootstrap,absolute,2013,Structural.epifauna,1402856.173,370484.2525,2.14E-06
bts_bootstrap,absolute,2014,Structural.epifauna,1074980.289,226408.8202,2.14E-06
bts_bootstrap,absolute,2015,Structural.epifauna,1026758.384,272329.1705,2.14E-06
bts_bootstrap,absolute,2016,Structural.epifauna,534266.0422,130441.4858,2.14E-06
bts_bootstrap,absolute,2017,Structural.epifauna,637193.5134,134753.2078,2.14E-06
bts_bootstrap,absolute,2018,Structural.epifauna,358774.7168,60904.14499,2.14E-06
bts_bootstrap,absolute,2019,Structural.epifauna,278918.1286,60405.79049,2.14E-06
bts_bootstrap,absolute,1982,W.pollock_Adu,5214957.459,658564.1171,2.14E-06
bts_bootstrap,absolute,1983,W.pollock_Adu,10815457.76,904713.6291,2.14E-06
bts_bootstrap,absolute,1984,W.pollock_Adu,8306447.058,839571.43,2.14E-06
bts_bootstrap,absolute,1985,W.pollock_Adu,8336043.656,719661.6787,2.14E-06
bts_bootstrap,absolute,1986,W.pollock_Adu,8849212.666,862960.1498,2.14E-06
bts_bootstrap,absolute,1987,W.pollock_Adu,9347700.187,1095998.859,2.14E-06
bts_bootstrap,absolute,1988,W.pollock_Adu,12814416.14,1339929.143,2.14E-06
bts_bootstrap,absolute,1989,W.pollock_Adu,10851034.53,972826.0392,2.14E-06
bts_bootstrap,absolute,1990,W.pollock_Adu,13007597.75,1731993.895,2.14E-06
bts_bootstrap,absolute,1991,W.pollock_Adu,9332000.081,1150460.493,2.14E-06
bts_bootstrap,absolute,1992,W.pollock_Adu,7899372.67,918625.5561,2.14E-06
bts_bootstrap,absolute,1993,W.pollock_Adu,9491825.566,850635.6968,2.14E-06
bts_bootstrap,absolute,1994,W.pollock_Adu,9095215.874,949526.5746,2.14E-06
bts_bootstrap,absolute,1995,W.pollock_Adu,9909741.147,1874841.393,2.14E-06
bts_bootstrap,absolute,1996,W.pollock_Adu,5367668.463,484032.5296,2.14E-06
bts_bootstrap,absolute,1997,W.pollock_Adu,5244447.64,544133.4103,2.14E-06
bts_bootstrap,absolute,1998,W.pollock_Adu,3910374.288,388614.4551,2.14E-06
bts_bootstrap,absolute,1999,W.pollock_Adu,6582257.751,803018.439,2.14E-06
bts_bootstrap,absolute,2000,W.pollock_Adu,9097072.903,1043487.868,2.14E-06
bts_bootstrap,absolute,2001,W.pollock_Adu,7580813.503,618562.8872,2.14E-06
bts_bootstrap,absolute,2002,W.pollock_Adu,8703355.426,793982.3766,2.14E-06
bts_bootstrap,absolute,2003,W.pollock_Adu,14879088.53,3706739.268,2.14E-06
bts_bootstrap,absolute,2004,W.pollock_Adu,6873587.295,644471.4984,2.14E-06
bts_bootstrap,absolute,2005,W.pollock_Adu,8643171.388,810867.8071,2.14E-06
bts_bootstrap,absolute,2006,W.pollock_Adu,5208532.45,505087.4521,2.14E-06
bts_bootstrap,absolute,2007,W.pollock_Adu,7611057.695,797540.0451,2.14E-06
bts_bootstrap,absolute,2008,W.pollock_Adu,5186380.126,614580.6051,2.14E-06
bts_bootstrap,absolute,2009,W.pollock_Adu,4088255.145,497268.3806,2.14E-06
bts_bootstrap,absolute,2010,W.pollock_Adu,6496310.601,774977.2919,2.14E-06
bts_bootstrap,absolute,2011,W.pollock_Adu,5397229.126,485166.1981,2.14E-06
bts_bootstrap,absolute,2012,W.pollock_Adu,5994446.093,606580.7264,2.14E-06
bts_bootstrap,absolute,2013,W.pollock_Adu,7855584.865,657179.4604,2.14E-06
bts_bootstrap,absolute,2014,W.pollock_Adu,11995875.72,811469.501,2.14E-06
bts_bootstrap,absolute,2015,W.pollock_Adu,10873486.28,699624.695,2.14E-06
bts_bootstrap,absolute,2016,W.pollock_Adu,8593216.41,807574.5631,2.14E-06
bts_bootstrap,absolute,2017,W.pollock_Adu,8577317.021,652705.6449,2.14E-06
bts_bootstrap,absolute,2018,W.pollock_Adu,5514232.713,709501.7237,2.14E-06
bts_bootstrap,absolute,2019,W.pollock_Adu,9093379.012,818466.6685,2.14E-06
bts_bootstrap,absolute,1982,YF.sole,3372217.227,288019.7824,2.14E-06
bts_bootstrap,absolute,1983,YF.sole,3442045.383,203473.1613,2.14E-06
bts_bootstrap,absolute,1984,YF.sole,3136621.02,184735.0264,2.14E-06
bts_bootstrap,absolute,1985,YF.sole,2395326.206,154511.3315,2.14E-06
bts_bootstrap,absolute,1986,YF.sole,1909483.53,152665.344,2.14E-06
bts_bootstrap,absolute,1987,YF.sole,2511851.246,192904.2693,2.14E-06
bts_bootstrap,absolute,1988,YF.sole,2191083.591,208705.7754,2.14E-06
bts_bootstrap,absolute,1989,YF.sole,2313852.363,172370.4114,2.14E-06
bts_bootstrap,absolute,1990,YF.sole,2176057.263,150211.01,2.14E-06
bts_bootstrap,absolute,1991,YF.sole,2390793.139,138073.3753,2.14E-06
bts_bootstrap,absolute,1992,YF.sole,2199410.597,194384.0927,2.14E-06
bts_bootstrap,absolute,1993,YF.sole,2461946.099,157216.1124,2.14E-06
bts_bootstrap,absolute,1994,YF.sole,2596669.962,169644.5236,2.14E-06
bts_bootstrap,absolute,1995,YF.sole,2008899.459,142363.1681,2.14E-06
bts_bootstrap,absolute,1996,YF.sole,2210276.475,193367.7104,2.14E-06
bts_bootstrap,absolute,1997,YF.sole,2161286.823,127346.4704,2.14E-06
bts_bootstrap,absolute,1998,YF.sole,2201798.598,138906.1808,2.14E-06
bts_bootstrap,absolute,1999,YF.sole,1254529.91,90596.35857,2.14E-06
bts_bootstrap,absolute,2000,YF.sole,1580034.928,100176.6575,2.14E-06
bts_bootstrap,absolute,2001,YF.sole,1676334.172,120037.7833,2.14E-06
bts_bootstrap,absolute,2002,YF.sole,1907981.621,129691.149,2.14E-06
bts_bootstrap,absolute,2003,YF.sole,2146435.447,203319.5371,2.14E-06
bts_bootstrap,absolute,2004,YF.sole,2526603.457,191629.6694,2.14E-06
bts_bootstrap,absolute,2005,YF.sole,2818452.309,363628.5172,2.14E-06
bts_bootstrap,absolute,2006,YF.sole,2129937.633,156665.7686,2.14E-06
bts_bootstrap,absolute,2007,YF.sole,2150331.948,189290.1898,2.14E-06
bts_bootstrap,absolute,2008,YF.sole,2094006.119,249642.7394,2.14E-06
bts_bootstrap,absolute,2009,YF.sole,1735920.99,150194.5864,2.14E-06
bts_bootstrap,absolute,2010,YF.sole,2367619.755,278824.7787,2.14E-06
bts_bootstrap,absolute,2011,YF.sole,2404508.991,242021.0144,2.14E-06
bts_bootstrap,absolute,2012,YF.sole,1949918.709,135773.219,2.14E-06
bts_bootstrap,absolute,2013,YF.sole,2277087.238,172833.623,2.14E-06
bts_bootstrap,absolute,2014,YF.sole,2508658.743,228948.4335,2.14E-06
bts_bootstrap,absolute,2015,YF.sole,1930238.796,144983.1859,2.14E-06
bts_bootstrap,absolute,2016,YF.sole,2855352.428,163295.7543,2.14E-06
bts_bootstrap,absolute,2017,YF.sole,2782090.354,237583.3016,2.14E-06
bts_bootstrap,absolute,2018,YF.sole,1884997.428,113543.1742,2.14E-06
bts_bootstrap,absolute,2019,YF.sole,1997198.13,207167.3436,2.14E-06
